Wavelength_nm	Absorbance__2107362U1_0001A	Concentration_M__2107362U1_0001A	Path_length_cm__2107362U1_0001A	Epsilon_M-1_cm-1__2107362U1_0001A	Absorbance__2107362U1_0001B	Concentration_M__2107362U1_0001B	Path_length_cm__2107362U1_0001B	Epsilon_M-1_cm-1__2107362U1_0001B	Absorbance__2107362U1_0001C	Concentration_M__2107362U1_0001C	Path_length_cm__2107362U1_0001C	Epsilon_M-1_cm-1__2107362U1_0001C	Epsilon_mean_M-1_cm-1	Epsilon_SD_M-1_cm-1	Epsilon_SEM_M-1_cm-1	Epsilon_lower_nonnegative_M-1_cm-1	Epsilon_upper_nonnegative_M-1_cm-1
4.73733643e+02	1.08487466e-01	6.82000000e-05	1	1.59072531e+03	1.09024394e-01	6.87000000e-05	1	1.58696352e+03	1.11526535e-01	6.80000000e-05	1	1.64009610e+03	1.60592831e+03	2.96498939e+01	1.71183742e+01	1.57627841e+03	1.63557820e+03
4.74323029e+02	1.02975328e-01	6.82000000e-05	1	1.50990217e+03	1.03465202e-01	6.87000000e-05	1	1.50604370e+03	1.06089923e-01	6.80000000e-05	1	1.56014592e+03	1.52536393e+03	3.01838050e+01	1.74266279e+01	1.49518013e+03	1.55554774e+03
4.74912384e+02	9.80714984e-02	6.82000000e-05	1	1.43799851e+03	9.83840684e-02	6.87000000e-05	1	1.43208251e+03	1.01000129e-01	6.80000000e-05	1	1.48529602e+03	1.45179235e+03	2.91654234e+01	1.68386650e+01	1.42262692e+03	1.48095777e+03
4.75501709e+02	9.30501058e-02	6.82000000e-05	1	1.36437105e+03	9.31057059e-02	6.87000000e-05	1	1.35525045e+03	9.58125335e-02	6.80000000e-05	1	1.40900785e+03	1.37620978e+03	2.87677084e+01	1.66090442e+01	1.34744207e+03	1.40497749e+03
4.76090973e+02	8.84021657e-02	6.82000000e-05	1	1.29621944e+03	8.80046585e-02	6.87000000e-05	1	1.28099940e+03	9.09534531e-02	6.80000000e-05	1	1.33755078e+03	1.30492320e+03	2.92631415e+01	1.68950826e+01	1.27566006e+03	1.33418635e+03
4.76680237e+02	8.38023139e-02	6.82000000e-05	1	1.22877293e+03	8.34621294e-02	6.87000000e-05	1	1.21487816e+03	8.62037369e-02	6.80000000e-05	1	1.26770201e+03	1.23711770e+03	2.73827746e+01	1.58094523e+01	1.20973493e+03	1.26450048e+03
4.77269470e+02	7.93270745e-02	6.82000000e-05	1	1.16315359e+03	7.90197919e-02	6.87000000e-05	1	1.15021531e+03	8.14165081e-02	6.80000000e-05	1	1.19730159e+03	1.17022350e+03	2.43262635e+01	1.40447748e+01	1.14589723e+03	1.19454976e+03
4.77858643e+02	7.47870768e-02	6.82000000e-05	1	1.09658470e+03	7.44726694e-02	6.87000000e-05	1	1.08402721e+03	7.67298117e-02	6.80000000e-05	1	1.12837958e+03	1.10299717e+03	2.28609498e+01	1.31987755e+01	1.08013622e+03	1.12585812e+03
4.78447815e+02	7.04875778e-02	6.82000000e-05	1	1.03354220e+03	7.01896165e-02	6.87000000e-05	1	1.02168292e+03	7.25583859e-02	6.80000000e-05	1	1.06703509e+03	1.04075340e+03	2.35203288e+01	1.35794681e+01	1.01723307e+03	1.06427373e+03
4.79036926e+02	6.65469329e-02	6.82000000e-05	1	9.75761479e+02	6.64013656e-02	6.87000000e-05	1	9.66540985e+02	6.86969071e-02	6.80000000e-05	1	1.01024863e+03	9.84183699e+02	2.30388800e+01	1.33015036e+01	9.61144819e+02	1.00722258e+03
4.79626038e+02	6.30589761e-02	6.82000000e-05	1	9.24618417e+02	6.28419211e-02	6.87000000e-05	1	9.14729565e+02	6.49514333e-02	6.80000000e-05	1	9.55168136e+02	9.31505373e+02	2.10806103e+01	1.21708960e+01	9.10424762e+02	9.52585983e+02
4.80215088e+02	5.96027681e-02	6.82000000e-05	1	8.73940881e+02	5.94173792e-02	6.87000000e-05	1	8.64881793e+02	6.12747207e-02	6.80000000e-05	1	9.01098833e+02	8.79973836e+02	1.88471722e+01	1.08814200e+01	8.61126664e+02	8.98821008e+02
4.80804108e+02	5.67352741e-02	6.82000000e-05	1	8.31895515e+02	5.63681129e-02	6.87000000e-05	1	8.20496549e+02	5.81325580e-02	6.80000000e-05	1	8.54890559e+02	8.35760874e+02	1.75197814e+01	1.01150505e+01	8.18241093e+02	8.53280655e+02
4.81393097e+02	5.35693112e-02	6.82000000e-05	1	7.85473772e+02	5.34722988e-02	6.87000000e-05	1	7.78344961e+02	5.51117785e-02	6.80000000e-05	1	8.10467331e+02	7.91428688e+02	1.68688305e+01	9.73922383e+00	7.74559857e+02	8.08297518e+02
4.81982056e+02	5.04286288e-02	6.82000000e-05	1	7.39422709e+02	5.03504582e-02	6.87000000e-05	1	7.32903322e+02	5.20128811e-02	6.80000000e-05	1	7.64895311e+02	7.45740447e+02	1.69058333e+01	9.76058741e+00	7.28834614e+02	7.62646281e+02
4.82570984e+02	4.76516440e-02	6.82000000e-05	1	6.98704457e+02	4.74434240e-02	6.87000000e-05	1	6.90588413e+02	4.94502691e-02	6.80000000e-05	1	7.27209839e+02	7.05500903e+02	1.92334597e+01	1.11044431e+01	6.86267443e+02	7.24734363e+02
4.83159882e+02	4.46264425e-02	6.82000000e-05	1	6.54346664e+02	4.43304413e-02	6.87000000e-05	1	6.45275710e+02	4.65039545e-02	6.80000000e-05	1	6.83881684e+02	6.61168019e+02	2.01867153e+01	1.16548055e+01	6.40981304e+02	6.81354734e+02
4.83748749e+02	4.13470747e-02	6.82000000e-05	1	6.06262092e+02	4.09307013e-02	6.87000000e-05	1	5.95788956e+02	4.28753984e-02	6.80000000e-05	1	6.30520565e+02	6.10857204e+02	1.78159328e+01	1.02860336e+01	5.93041271e+02	6.28673137e+02
4.84337585e+02	3.85716182e-02	6.82000000e-05	1	5.65566249e+02	3.82111836e-02	6.87000000e-05	1	5.56203545e+02	4.01189708e-02	6.80000000e-05	1	5.89984865e+02	5.70584886e+02	1.74408836e+01	1.00694989e+01	5.53144003e+02	5.88025770e+02
4.84926361e+02	3.59305417e-02	6.82000000e-05	1	5.26840787e+02	3.58796612e-02	6.87000000e-05	1	5.22265811e+02	3.77435677e-02	6.80000000e-05	1	5.55052467e+02	5.34719689e+02	1.77566609e+01	1.02518130e+01	5.16963028e+02	5.52476349e+02
4.85515137e+02	3.43423430e-02	6.82000000e-05	1	5.03553416e+02	3.41539899e-02	6.87000000e-05	1	4.97146869e+02	3.59325273e-02	6.80000000e-05	1	5.28419520e+02	5.09706602e+02	1.65194111e+01	9.53748647e+00	4.93187190e+02	5.26226013e+02
4.86103882e+02	3.27119046e-02	6.82000000e-05	1	4.79646695e+02	3.26906746e-02	6.87000000e-05	1	4.75846792e+02	3.44178087e-02	6.80000000e-05	1	5.06144246e+02	4.87212578e+02	1.65050252e+01	9.52918076e+00	4.70707552e+02	5.03717603e+02
4.86692566e+02	3.11445388e-02	6.82000000e-05	1	4.56664792e+02	3.10756328e-02	6.87000000e-05	1	4.52338178e+02	3.30268905e-02	6.80000000e-05	1	4.85689567e+02	4.64897512e+02	1.81359324e+01	1.04707854e+01	4.46761580e+02	4.83033445e+02
4.87281219e+02	3.03942915e-02	6.82000000e-05	1	4.45664098e+02	2.99919733e-02	6.87000000e-05	1	4.36564385e+02	3.20928888e-02	6.80000000e-05	1	4.71954247e+02	4.51394243e+02	1.83776087e+01	1.06103173e+01	4.33016635e+02	4.69771852e+02
4.87869873e+02	2.86359928e-02	6.82000000e-05	1	4.19882593e+02	2.83459090e-02	6.87000000e-05	1	4.12604207e+02	3.00643472e-02	6.80000000e-05	1	4.42122753e+02	4.24869851e+02	1.53782544e+01	8.87863933e+00	4.09491597e+02	4.40248105e+02
4.88458466e+02	2.68576865e-02	6.82000000e-05	1	3.93807720e+02	2.63607472e-02	6.87000000e-05	1	3.83708110e+02	2.80960863e-02	6.80000000e-05	1	4.13177740e+02	3.96897857e+02	1.49758631e+01	8.64631860e+00	3.81921994e+02	4.11873720e+02
4.89047028e+02	2.53572357e-02	6.82000000e-05	1	3.71806975e+02	2.49851010e-02	6.87000000e-05	1	3.63684148e+02	2.66531974e-02	6.80000000e-05	1	3.91958785e+02	3.75816636e+02	1.45575345e+01	8.40479645e+00	3.61259102e+02	3.90374171e+02
4.89635559e+02	2.38856957e-02	6.82000000e-05	1	3.50230142e+02	2.35309358e-02	6.87000000e-05	1	3.42517260e+02	2.54469562e-02	6.80000000e-05	1	3.74219944e+02	3.55655782e+02	1.65330948e+01	9.54538672e+00	3.39122687e+02	3.72188877e+02
4.90224060e+02	2.30578831e-02	6.82000000e-05	1	3.38092127e+02	2.22785012e-02	6.87000000e-05	1	3.24286771e+02	2.43050870e-02	6.80000000e-05	1	3.57427751e+02	3.39935550e+02	1.66472154e+01	9.61127431e+00	3.23288334e+02	3.56582765e+02
4.90812531e+02	2.19060075e-02	6.82000000e-05	1	3.21202456e+02	2.08590849e-02	6.87000000e-05	1	3.03625690e+02	2.32724875e-02	6.80000000e-05	1	3.42242463e+02	3.22356870e+02	1.93342517e+01	1.11626354e+01	3.03022618e+02	3.41691121e+02
4.91400970e+02	2.07141347e-02	6.82000000e-05	1	3.03726315e+02	1.94300354e-02	6.87000000e-05	1	2.82824388e+02	2.19473162e-02	6.80000000e-05	1	3.22754650e+02	3.03101784e+02	1.99724556e+01	1.15311026e+01	2.83129328e+02	3.23074240e+02
4.91989349e+02	1.97596143e-02	6.82000000e-05	1	2.89730415e+02	1.80807250e-02	6.87000000e-05	1	2.63183770e+02	2.03945325e-02	6.80000000e-05	1	2.99919596e+02	2.84277927e+02	1.89651639e+01	1.09495425e+01	2.65312763e+02	3.03243091e+02
4.92577728e+02	1.82752675e-02	6.82000000e-05	1	2.67965799e+02	1.67910395e-02	6.87000000e-05	1	2.44411056e+02	1.86456601e-02	6.80000000e-05	1	2.74200884e+02	2.62192580e+02	1.57116520e+01	9.07112650e+00	2.46480928e+02	2.77904231e+02
4.93166046e+02	1.71749292e-02	6.82000000e-05	1	2.51831806e+02	1.56690343e-02	6.87000000e-05	1	2.28079101e+02	1.75038762e-02	6.80000000e-05	1	2.57409944e+02	2.45773617e+02	1.55756483e+01	8.99260476e+00	2.30197969e+02	2.61349265e+02
4.93754364e+02	1.57507011e-02	6.82000000e-05	1	2.30948697e+02	1.48577520e-02	6.87000000e-05	1	2.16270043e+02	1.60447107e-02	6.80000000e-05	1	2.35951628e+02	2.27723456e+02	1.02295080e+01	5.90600918e+00	2.17493948e+02	2.37952964e+02
4.94342621e+02	1.46961823e-02	6.82000000e-05	1	2.15486543e+02	1.41332768e-02	6.87000000e-05	1	2.05724553e+02	1.50576494e-02	6.80000000e-05	1	2.21436020e+02	2.14215706e+02	7.93245376e+00	4.57980431e+00	2.06283252e+02	2.22148159e+02
4.94930847e+02	1.40308356e-02	6.82000000e-05	1	2.05730728e+02	1.35307576e-02	6.87000000e-05	1	1.96954258e+02	1.44575533e-02	6.80000000e-05	1	2.12611078e+02	2.05098688e+02	7.84752221e+00	4.53076906e+00	1.97251166e+02	2.12946210e+02
4.95519073e+02	1.33883700e-02	6.82000000e-05	1	1.96310410e+02	1.27991145e-02	6.87000000e-05	1	1.86304432e+02	1.40324089e-02	6.80000000e-05	1	2.06358954e+02	1.96324599e+02	1.00272688e+01	5.78924632e+00	1.86297330e+02	2.06351868e+02
4.96107239e+02	1.28725644e-02	6.82000000e-05	1	1.88747279e+02	1.21646909e-02	6.87000000e-05	1	1.77069737e+02	1.34654215e-02	6.80000000e-05	1	1.98020905e+02	1.87945974e+02	1.04985437e+01	6.06133706e+00	1.77447430e+02	1.98444517e+02
4.96695374e+02	1.22641428e-02	6.82000000e-05	1	1.79826140e+02	1.11674028e-02	6.87000000e-05	1	1.62553171e+02	1.29624877e-02	6.80000000e-05	1	1.90624820e+02	1.77668044e+02	1.41597105e+01	8.17511267e+00	1.63508333e+02	1.91827754e+02
4.97283478e+02	1.19576863e-02	6.82000000e-05	1	1.75332644e+02	1.06516061e-02	6.87000000e-05	1	1.55045213e+02	1.27499657e-02	6.80000000e-05	1	1.87499495e+02	1.72625784e+02	1.63955915e+01	9.46599918e+00	1.56230192e+02	1.89021375e+02
4.97871521e+02	1.13299821e-02	6.82000000e-05	1	1.66128770e+02	1.01361901e-02	6.87000000e-05	1	1.47542796e+02	1.23093589e-02	6.80000000e-05	1	1.81019984e+02	1.64897183e+02	1.67725409e+01	9.68363103e+00	1.48124642e+02	1.81669724e+02
4.98459564e+02	1.05784707e-02	6.82000000e-05	1	1.55109541e+02	9.62130139e-03	6.87000000e-05	1	1.40048055e+02	1.16296818e-02	6.80000000e-05	1	1.71024733e+02	1.55394109e+02	1.54902992e+01	8.94332843e+00	1.39903810e+02	1.70884409e+02
4.99047577e+02	1.00360051e-02	6.82000000e-05	1	1.47155500e+02	9.10041792e-03	6.87000000e-05	1	1.32466054e+02	1.08457499e-02	6.80000000e-05	1	1.59496322e+02	1.46372626e+02	1.35321290e+01	7.81277834e+00	1.32840497e+02	1.59904755e+02
4.99635529e+02	9.57543435e-03	6.82000000e-05	1	1.40402263e+02	8.47750313e-03	6.87000000e-05	1	1.23398881e+02	1.03359551e-02	6.80000000e-05	1	1.51999340e+02	1.38600161e+02	1.43851396e+01	8.30526424e+00	1.24215022e+02	1.52985301e+02
5.00223480e+02	9.20149559e-03	6.82000000e-05	1	1.34919290e+02	7.70400074e-03	6.87000000e-05	1	1.12139749e+02	9.82872261e-03	6.80000000e-05	1	1.44540038e+02	1.30533026e+02	1.66395366e+01	9.60684091e+00	1.13893489e+02	1.47172562e+02
5.00811371e+02	8.67838196e-03	6.82000000e-05	1	1.27249002e+02	7.15092584e-03	6.87000000e-05	1	1.04089168e+02	9.36094399e-03	6.80000000e-05	1	1.37660941e+02	1.22999704e+02	1.71845393e+01	9.92149838e+00	1.05815165e+02	1.40184243e+02
5.01399231e+02	8.29971595e-03	6.82000000e-05	1	1.21696715e+02	6.58350225e-03	6.87000000e-05	1	9.58297271e+01	9.01821166e-03	6.80000000e-05	1	1.32620760e+02	1.16715734e+02	1.88945137e+01	1.09087526e+01	9.78212202e+01	1.35610248e+02
5.01987091e+02	8.09682955e-03	6.82000000e-05	1	1.18721841e+02	6.45139960e-03	6.87000000e-05	1	9.39068355e+01	8.91388754e-03	6.80000000e-05	1	1.31086581e+02	1.14571753e+02	1.89341174e+01	1.09316178e+01	9.56376352e+01	1.33505870e+02
5.02574890e+02	7.43654686e-03	6.82000000e-05	1	1.09040277e+02	6.21860855e-03	6.87000000e-05	1	9.05183196e+01	8.20364217e-03	6.80000000e-05	1	1.20641797e+02	1.06733464e+02	1.51936502e+01	8.77205802e+00	9.15398141e+01	1.21927114e+02
5.03162659e+02	7.09178824e-03	6.82000000e-05	1	1.03985165e+02	6.18697022e-03	6.87000000e-05	1	9.00577907e+01	7.79960218e-03	6.80000000e-05	1	1.14700032e+02	1.02914329e+02	1.23559715e+01	7.13372347e+00	9.05583577e+01	1.15270301e+02
5.03750366e+02	6.71797698e-03	6.82000000e-05	1	9.85040612e+01	6.14639784e-03	6.87000000e-05	1	8.94672174e+01	7.24303123e-03	6.80000000e-05	1	1.06515165e+02	9.81621479e+01	8.52911537e+00	4.92428705e+00	8.96330326e+01	1.06691263e+02
5.04338074e+02	6.31714802e-03	6.82000000e-05	1	9.26268038e+01	5.64161538e-03	6.87000000e-05	1	8.21195835e+01	6.76789833e-03	6.80000000e-05	1	9.95279167e+01	9.14247680e+01	8.76619553e+00	5.06116535e+00	8.26585725e+01	1.00190964e+02
5.04925751e+02	5.99969793e-03	6.82000000e-05	1	8.79721104e+01	5.21058508e-03	6.87000000e-05	1	7.58454888e+01	6.28381276e-03	6.80000000e-05	1	9.24090112e+01	8.54088701e+01	8.57410162e+00	4.95025988e+00	7.68347685e+01	9.39829718e+01
5.05513367e+02	5.81656544e-03	6.82000000e-05	1	8.52868833e+01	5.22200300e-03	6.87000000e-05	1	7.60116885e+01	6.27488238e-03	6.80000000e-05	1	9.22776820e+01	8.45254180e+01	8.15968800e+00	4.71099806e+00	7.63657300e+01	9.26851060e+01
5.06100983e+02	5.68759851e-03	6.82000000e-05	1	8.33958726e+01	5.03692175e-03	6.87000000e-05	1	7.33176384e+01	6.12063221e-03	6.80000000e-05	1	9.00092973e+01	8.22409361e+01	8.40555044e+00	4.85294681e+00	7.38353856e+01	9.06464865e+01
5.06688538e+02	5.80579813e-03	6.82000000e-05	1	8.51290049e+01	4.84156665e-03	6.87000000e-05	1	7.04740415e+01	6.23735866e-03	6.80000000e-05	1	9.17258627e+01	8.24429697e+01	1.08775487e+01	6.28015566e+00	7.15654210e+01	9.33205184e+01
5.07276093e+02	5.74978651e-03	6.82000000e-05	1	8.43077201e+01	4.82546597e-03	6.87000000e-05	1	7.02396793e+01	5.80558788e-03	6.80000000e-05	1	8.53762923e+01	7.99745639e+01	8.44757036e+00	4.87720702e+00	7.15269935e+01	8.84221343e+01
5.07863586e+02	5.67007428e-03	6.82000000e-05	1	8.31389190e+01	4.51588773e-03	6.87000000e-05	1	6.57334459e+01	5.89989390e-03	6.80000000e-05	1	8.67631456e+01	7.85451702e+01	1.12422846e+01	6.49073606e+00	6.73028855e+01	8.97874548e+01
5.08451050e+02	5.46565665e-03	6.82000000e-05	1	8.01415932e+01	4.31243895e-03	6.87000000e-05	1	6.27720371e+01	5.88518453e-03	6.80000000e-05	1	8.65468313e+01	7.64868205e+01	1.23015541e+01	7.10230557e+00	6.41852664e+01	8.87883746e+01
5.09038483e+02	5.38290022e-03	6.82000000e-05	1	7.89281557e+01	4.05863475e-03	6.87000000e-05	1	5.90776528e+01	5.98253135e-03	6.80000000e-05	1	8.79784023e+01	7.53280703e+01	1.47828885e+01	8.53490463e+00	6.05451818e+01	9.01109587e+01
5.09625885e+02	4.84772242e-03	6.82000000e-05	1	7.10809740e+01	3.57319604e-03	6.87000000e-05	1	5.20115872e+01	5.59162572e-03	6.80000000e-05	1	8.22297900e+01	6.84407837e+01	1.52811288e+01	8.82256385e+00	5.31596549e+01	8.37219126e+01
5.10213226e+02	4.74313060e-03	6.82000000e-05	1	6.95473695e+01	3.48797031e-03	6.87000000e-05	1	5.07710380e+01	5.77721977e-03	6.80000000e-05	1	8.49591143e+01	6.84258406e+01	1.71216094e+01	9.88516582e+00	5.13042311e+01	8.55474500e+01
5.10800568e+02	4.46341380e-03	6.82000000e-05	1	6.54459501e+01	3.19898263e-03	6.87000000e-05	1	4.65645216e+01	5.58040415e-03	6.80000000e-05	1	8.20647669e+01	6.46917462e+01	1.77621359e+01	1.02549740e+01	4.69296103e+01	8.24538821e+01
5.11387878e+02	4.30414580e-03	6.82000000e-05	1	6.31106422e+01	3.05612216e-03	6.87000000e-05	1	4.44850387e+01	5.31541702e-03	6.80000000e-05	1	7.81678974e+01	6.19211928e+01	1.68729024e+01	9.74157474e+00	4.50482904e+01	7.87940951e+01
5.11975128e+02	4.19666898e-03	6.82000000e-05	1	6.15347357e+01	3.24425621e-03	6.87000000e-05	1	4.72235257e+01	4.86890218e-03	6.80000000e-05	1	7.16015027e+01	6.01199214e+01	1.22504170e+01	7.07278153e+00	4.78695044e+01	7.23703383e+01
5.12562378e+02	4.32193674e-03	6.82000000e-05	1	6.33715065e+01	3.05834444e-03	6.87000000e-05	1	4.45173863e+01	4.94440329e-03	6.80000000e-05	1	7.27118131e+01	6.02002353e+01	1.43622472e+01	8.29204730e+00	4.58379881e+01	7.45624825e+01
5.13149536e+02	4.42866788e-03	6.82000000e-05	1	6.49364792e+01	3.46024491e-03	6.87000000e-05	1	5.03674659e+01	4.92319424e-03	6.80000000e-05	1	7.23999153e+01	6.25679535e+01	1.12055630e+01	6.46953483e+00	5.13623905e+01	7.37735165e+01
5.13736694e+02	4.51454336e-03	6.82000000e-05	1	6.61956504e+01	3.39395993e-03	6.87000000e-05	1	4.94026190e+01	4.87797992e-03	6.80000000e-05	1	7.17349989e+01	6.24444228e+01	1.16291693e+01	6.71410404e+00	5.08152535e+01	7.40735921e+01
5.14323853e+02	4.14918068e-03	6.82000000e-05	1	6.08384263e+01	2.98021724e-03	6.87000000e-05	1	4.33801636e+01	4.20884033e-03	6.80000000e-05	1	6.18947108e+01	5.53711003e+01	1.03978774e+01	6.00321733e+00	4.49732228e+01	6.57689777e+01
5.14910950e+02	4.10418085e-03	6.82000000e-05	1	6.01786049e+01	2.55415918e-03	6.87000000e-05	1	3.71784452e+01	3.89748007e-03	6.80000000e-05	1	5.73158833e+01	5.15576445e+01	1.25347446e+01	7.23693818e+00	3.90228998e+01	6.40923891e+01
5.15497986e+02	3.82213577e-03	6.82000000e-05	1	5.60430464e+01	2.44801106e-03	6.87000000e-05	1	3.56333488e+01	3.63651674e-03	6.80000000e-05	1	5.34781874e+01	4.83848609e+01	1.11173478e+01	6.41860372e+00	3.72675131e+01	5.95022086e+01
5.16085022e+02	3.57384511e-03	6.82000000e-05	1	5.24024209e+01	2.25600400e-03	6.87000000e-05	1	3.28384862e+01	3.39346298e-03	6.80000000e-05	1	4.99038674e+01	4.50482582e+01	1.06475157e+01	6.14734608e+00	3.44007424e+01	5.56957739e+01
5.16671997e+02	3.33842177e-03	6.82000000e-05	1	4.89504658e+01	2.38816695e-03	6.87000000e-05	1	3.47622554e+01	3.23077667e-03	6.80000000e-05	1	4.75114216e+01	4.37413809e+01	7.80936829e+00	4.50874088e+00	3.59320127e+01	5.15507492e+01
5.17258972e+02	3.45312884e-03	6.82000000e-05	1	5.06323877e+01	2.75322807e-03	6.87000000e-05	1	4.00761000e+01	3.64371437e-03	6.80000000e-05	1	5.35840348e+01	4.80975075e+01	7.10178068e+00	4.10021499e+00	4.09957268e+01	5.51992882e+01
5.17845886e+02	3.31315119e-03	6.82000000e-05	1	4.85799294e+01	2.86194542e-03	6.87000000e-05	1	4.16585942e+01	3.41052696e-03	6.80000000e-05	1	5.01548083e+01	4.67977773e+01	4.51978576e+00	2.60949952e+00	4.22779915e+01	5.13175630e+01
5.18432800e+02	2.81681859e-03	6.82000000e-05	1	4.13023253e+01	2.33960370e-03	6.87000000e-05	1	3.40553668e+01	2.98124495e-03	6.80000000e-05	1	4.38418375e+01	3.97331765e+01	5.07842726e+00	2.93203134e+00	3.46547493e+01	4.48116038e+01
5.19019653e+02	2.55176421e-03	6.82000000e-05	1	3.74158975e+01	2.23938316e-03	6.87000000e-05	1	3.25965526e+01	2.46719787e-03	6.80000000e-05	1	3.62823217e+01	3.54315906e+01	2.51978745e+00	1.45479996e+00	3.29118031e+01	3.79513780e+01
5.19606445e+02	2.41906000e-03	6.82000000e-05	1	3.54700879e+01	1.71821849e-03	6.87000000e-05	1	2.50104583e+01	2.06791907e-03	6.80000000e-05	1	3.04105746e+01	3.02970403e+01	5.23073899e+00	3.01996857e+00	2.50663013e+01	3.55277793e+01
5.20193237e+02	2.19614921e-03	6.82000000e-05	1	3.22016014e+01	1.75968783e-03	6.87000000e-05	1	2.56140877e+01	2.16797788e-03	6.80000000e-05	1	3.18820276e+01	2.98992389e+01	3.71448817e+00	2.14456074e+00	2.61847507e+01	3.36137271e+01
5.20780029e+02	2.27598247e-03	6.82000000e-05	1	3.33721770e+01	1.52755401e-03	6.87000000e-05	1	2.22351384e+01	2.45113492e-03	6.80000000e-05	1	3.60461018e+01	3.05511390e+01	7.32491426e+00	4.22904122e+00	2.32262248e+01	3.78760533e+01
5.21366760e+02	2.31345779e-03	6.82000000e-05	1	3.39216685e+01	1.69939171e-03	6.87000000e-05	1	2.47364150e+01	2.90662353e-03	6.80000000e-05	1	4.27444637e+01	3.38008491e+01	9.00463231e+00	5.19882689e+00	2.47962168e+01	4.28054814e+01
5.21953430e+02	2.42879760e-03	6.82000000e-05	1	3.56128681e+01	1.65328027e-03	6.87000000e-05	1	2.40652149e+01	3.19743895e-03	6.80000000e-05	1	4.70211610e+01	3.55664147e+01	1.14780435e+01	6.62685153e+00	2.40883711e+01	4.70444582e+01
5.22540100e+02	2.53859872e-03	6.82000000e-05	1	3.72228551e+01	1.49905335e-03	6.87000000e-05	1	2.18202817e+01	3.06786844e-03	6.80000000e-05	1	4.51157123e+01	3.47196164e+01	1.18477392e+01	6.84029544e+00	2.28718771e+01	4.65673556e+01
5.23126709e+02	2.40935197e-03	6.82000000e-05	1	3.53277415e+01	1.07680808e-03	6.87000000e-05	1	1.56740623e+01	2.75188715e-03	6.80000000e-05	1	4.04689286e+01	3.04902441e+01	1.30861524e+01	7.55529361e+00	1.74040917e+01	4.35763965e+01
5.23713257e+02	2.52015608e-03	6.82000000e-05	1	3.69524352e+01	1.25938189e-03	6.87000000e-05	1	1.83316141e+01	2.70838774e-03	6.80000000e-05	1	3.98292314e+01	3.17044269e+01	1.16701791e+01	6.73778106e+00	2.00342478e+01	4.33746060e+01
5.24299805e+02	2.37132838e-03	6.82000000e-05	1	3.47702109e+01	1.06862206e-03	6.87000000e-05	1	1.55549063e+01	2.45873730e-03	6.80000000e-05	1	3.61579015e+01	2.88276729e+01	1.15154753e+01	6.64846276e+00	1.73121976e+01	4.03431482e+01
5.24886353e+02	1.92586930e-03	6.82000000e-05	1	2.82385528e+01	8.71456850e-04	6.87000000e-05	1	1.26849614e+01	2.26746013e-03	6.80000000e-05	1	3.33450020e+01	2.47561721e+01	1.07612523e+01	6.21301190e+00	1.39949198e+01	3.55174244e+01
5.25472839e+02	1.89579755e-03	6.82000000e-05	1	2.77976180e+01	9.60562872e-04	6.87000000e-05	1	1.39819923e+01	2.38870283e-03	6.80000000e-05	1	3.51279828e+01	2.56358644e+01	1.07374631e+01	6.19927718e+00	1.48984013e+01	3.63733274e+01
5.26059265e+02	2.00606317e-03	6.82000000e-05	1	2.94144159e+01	1.17716637e-03	6.87000000e-05	1	1.71348816e+01	2.43413783e-03	6.80000000e-05	1	3.57961446e+01	2.74484807e+01	9.48469081e+00	5.47598879e+00	1.79637899e+01	3.69331715e+01
5.26645691e+02	1.80546685e-03	6.82000000e-05	1	2.64731209e+01	1.05057573e-03	6.87000000e-05	1	1.52922231e+01	1.87580525e-03	6.80000000e-05	1	2.75853713e+01	2.31169051e+01	6.79915522e+00	3.92549410e+00	1.63177499e+01	2.99160603e+01
5.27232056e+02	2.02836320e-03	6.82000000e-05	1	2.97413959e+01	1.16416802e-03	6.87000000e-05	1	1.69456771e+01	1.89075221e-03	6.80000000e-05	1	2.78051796e+01	2.48307509e+01	6.89695765e+00	3.98196035e+00	1.79337932e+01	3.17277085e+01
5.27818420e+02	2.05831997e-03	6.82000000e-05	1	3.01806447e+01	1.06265408e-03	6.87000000e-05	1	1.54680361e+01	1.47063600e-03	6.80000000e-05	1	2.16270000e+01	2.24252270e+01	7.38871352e+00	4.26587574e+00	1.50365134e+01	2.98139405e+01
5.28404724e+02	1.91578808e-03	6.82000000e-05	1	2.80907343e+01	1.07929249e-03	6.87000000e-05	1	1.57102254e+01	1.36943258e-03	6.80000000e-05	1	2.01387143e+01	2.13132247e+01	6.27326519e+00	3.62187135e+00	1.50399595e+01	2.75864899e+01
5.28991028e+02	1.75542458e-03	6.82000000e-05	1	2.57393634e+01	8.71514951e-04	6.87000000e-05	1	1.26858071e+01	1.34406112e-03	6.80000000e-05	1	1.97656047e+01	1.93969251e+01	6.53458309e+00	3.77274330e+00	1.28623420e+01	2.59315082e+01
5.29577271e+02	1.57751732e-03	6.82000000e-05	1	2.31307525e+01	6.02838126e-04	6.87000000e-05	1	8.77493633e+00	1.36730224e-03	6.80000000e-05	1	2.01073858e+01	1.73376916e+01	7.56807567e+00	4.36943052e+00	9.76961589e+00	2.49057672e+01
